Path;Distance;max_lengthC;osnrC;osnrC val;osnrL;osnrL val;osnrS;osnrS val;max_lengthL;max_lengthC;
9-5-2-4-10-13-11-12-14-15-16-17-;1804;no;yes;17,0033;yes;16,1332;no;14,2694;no;no;
9-5-2-4-10-11-13-17-;1609;no;yes;18,195;yes;17,2336;no;15,3543;no;no;
9-5-2-4-10-11-13-15-16-17-;1899;no;yes;17,3123;yes;16,3544;no;14,4802;no;no;
9-5-2-4-10-11-12-14-15-16-17-;1691;no;yes;17,2672;yes;16,355;no;14,4939;no;no;
9-5-2-4-10-11-12-14-15-13-17-;1817;no;yes;17,1985;yes;16,2946;no;14,4262;no;no;
9-1-3-5-11-13-17-;1348;no;yes;18,8233;yes;17,8574;no;15,9831;no;no;
9-1-3-5-11-13-15-16-17-;1638;no;yes;17,8179;yes;16,857;no;14,9874;no;no;
9-1-3-5-11-12-14-15-16-17-;1430;no;yes;17,7674;yes;16,8576;no;15,0028;no;no;
9-1-3-5-11-12-14-15-13-17-;1556;no;yes;17,6903;yes;16,7898;no;14,9267;no;no;
9-1-3-5-11-10-13-17-;1797;no;yes;17,8766;yes;16,8484;no;14,9684;no;no;
9-1-3-5-11-10-13-15-16-17-;2087;no;yes;17,0506;yes;16,0373;no;14,1621;no;no;
9-1-3-5-10-13-17-;1316;no;yes;18,9536;yes;18,0307;yes;16,1526;no;no;
9-1-3-5-10-13-15-16-17-;1606;no;yes;17,921;yes;16,9941;no;15,1216;no;no;
9-1-3-5-10-13-11-12-14-15-16-17-;1848;no;yes;16,8832;no;15,9701;no;14,1094;no;no;
9-1-3-5-10-11-13-17-;1653;no;yes;18,0376;yes;17,0246;no;15,1499;no;no;
9-1-3-5-10-11-13-15-16-17-;1943;no;yes;17,1834;yes;16,183;no;14,3124;no;no;
9-1-3-5-10-11-12-14-15-16-17-;1735;no;yes;17,1397;yes;16,1835;no;14,3256;no;no;
9-1-3-5-10-11-12-14-15-13-17-;1861;no;yes;17,0729;yes;16,1254;no;14,2604;no;no;
9-1-3-5-4-10-13-17-;1538;no;yes;18,3093;yes;17,3718;no;15,4938;no;no;
9-1-3-5-4-10-13-15-16-17-;1828;no;yes;17,4053;yes;16,4669;no;14,5939;no;no;
9-1-3-5-4-10-13-11-12-14-15-16-17-;2070;no;yes;16,4721;no;15,5485;no;13,6863;no;no;
9-1-3-5-4-10-11-13-17-;1875;no;yes;17,5087;yes;16,494;no;14,619;no;no;
9-1-3-5-4-10-11-13-15-16-17-;2165;no;yes;16,7443;no;15,7412;no;13,87;no;no;
9-1-3-5-4-10-11-12-14-15-16-17-;1957;no;yes;16,7047;no;15,7417;no;13,882;no;no;
9-1-3-5-4-10-11-12-14-15-13-17-;2083;no;yes;16,6443;no;15,6892;no;13,8231;no;no;
9-1-3-5-2-4-10-13-17-;1694;no;yes;17,801;yes;16,8519;no;14,9775;no;no;
9-1-3-5-2-4-10-13-15-16-17-;1984;no;yes;16,9881;yes;16,0402;no;14,1697;no;no;
9-1-3-5-2-4-10-13-11-12-14-15-16-17-;2226;no;yes;16,1325;no;15,2;no;13,339;no;no;
9-1-3-5-2-4-10-11-13-17-;2031;no;yes;17,0819;yes;16,0647;no;14,1924;no;no;
9-1-3-5-2-4-10-11-13-15-16-17-;2321;no;yes;16,3836;no;15,3775;no;13,5083;no;no;
9-1-3-5-2-4-10-11-12-14-15-16-17-;2113;no;yes;16,3472;no;15,378;no;13,5193;no;no;
9-1-3-5-2-4-10-11-12-14-15-13-17-;2239;no;yes;16,2915;no;15,3297;no;13,4651;no;no;
9-1-3-2-5-11-13-17-;1499;no;yes;18,2649;yes;17,2917;no;15,4207;no;no;
9-1-3-2-5-11-13-15-16-17-;1789;no;yes;17,3692;yes;16,4018;no;14,5344;no;no;
9-1-3-2-5-11-12-14-15-16-17-;1581;no;yes;17,3236;yes;16,4024;no;14,5484;no;no;
9-1-3-2-5-11-12-14-15-13-17-;1707;no;yes;17,254;yes;16,3413;no;14,4798;no;no;
9-1-3-2-5-11-10-13-17-;1948;no;yes;17,4221;yes;16,3941;no;14,5173;no;no;
9-1-3-2-5-11-10-13-15-16-17-;2238;no;yes;16,6715;no;15,6571;no;13,7843;no;no;
9-1-3-2-5-10-13-17-;1467;no;yes;18,3793;yes;17,4435;no;15,5693;no;no;
9-1-3-2-5-10-13-15-16-17-;1757;no;yes;17,462;yes;16,525;no;14,6552;no;no;
9-1-3-2-5-10-13-11-12-14-15-16-17-;1999;no;yes;16,5178;no;15,5955;no;13,736;no;no;
9-1-3-2-5-10-11-13-17-;1804;no;yes;17,5668;yes;16,5525;no;14,6806;no;no;
9-1-3-2-5-10-11-13-15-16-17-;2094;no;yes;16,793;no;15,7904;no;13,9218;no;no;
9-1-3-2-5-10-11-12-14-15-16-17-;1886;no;yes;16,753;no;15,7909;no;13,9339;no;no;
9-1-3-2-5-10-11-12-14-15-13-17-;2012;no;yes;16,6919;no;15,7378;no;13,8743;no;no;
9-1-3-2-5-4-10-13-17-;1689;no;yes;17,8098;yes;16,8625;no;14,988;no;no;
9-1-3-2-5-4-10-13-15-16-17-;1979;no;yes;16,9954;yes;16,049;no;14,1784;no;no;
9-1-3-2-5-4-10-13-11-12-14-15-16-17-;2221;no;yes;16,1385;no;15,2072;no;13,3462;no;no;
9-1-3-2-5-4-10-11-13-17-;2026;no;yes;17,0894;yes;16,0736;no;14,2012;no;no;
9-1-3-2-5-4-10-11-13-15-16-17-;2316;no;yes;16,3899;no;15,3851;no;13,5158;no;no;
9-1-3-2-5-4-10-11-12-14-15-16-17-;2108;no;yes;16,3535;no;15,3855;no;13,5268;no;no;
9-1-3-2-5-4-10-11-12-14-15-13-17-;2234;no;yes;16,2977;no;15,3371;no;13,4725;no;no;
9-1-3-2-4-10-13-17-;1527;no;yes;18,3427;yes;17,4154;no;15,5366;no;no;
9-1-3-2-4-10-13-15-16-17-;1817;no;yes;17,4324;yes;16,5023;no;14,6287;no;no;
9-1-3-2-4-10-13-11-12-14-15-16-17-;2059;no;yes;16,4939;no;15,5772;no;13,7145;no;no;
9-1-3-2-4-10-11-13-17-;1864;no;yes;17,5364;yes;16,5296;no;14,654;no;no;
9-1-3-2-4-10-11-13-15-16-17-;2154;no;yes;16,7675;no;15,7712;no;13,8994;no;no;
9-1-3-2-4-10-11-12-14-15-16-17-;1946;no;yes;16,7278;no;15,7717;no;13,9115;no;no;
9-1-3-2-4-10-11-12-14-15-13-17-;2072;no;yes;16,667;no;15,7188;no;13,8522;no;no;
9-1-3-2-4-10-5-11-13-17-;2087;no;yes;17,2057;yes;16,26;no;14,3754;no;no;
9-1-3-2-4-10-5-11-13-15-16-17-;2377;no;yes;16,4888;no;15,5437;no;13,6641;no;no;
9-1-3-2-4-10-5-11-12-14-15-16-17-;2169;no;yes;16,4515;no;15,5441;no;13,6755;no;no;
9-1-3-2-4-10-5-11-12-14-15-13-17-;2295;no;yes;16,3945;no;15,4939;no;13,6193;no;no;
9-1-3-2-4-5-11-13-17-;1919;no;yes;17,5391;yes;16,553;no;14,6723;no;no;
9-1-3-2-4-5-11-13-15-16-17-;2209;no;yes;16,7697;no;15,7908;no;13,9148;no;no;
9-1-3-2-4-5-11-12-14-15-16-17-;2001;no;yes;16,73;no;15,7913;no;13,9269;no;no;
9-1-3-2-4-5-11-12-14-15-13-17-;2127;no;yes;16,6692;no;15,7382;no;13,8674;no;no;
9-1-3-2-4-5-11-10-13-17-;2368;no;yes;16,8158;no;15,7841;no;13,9;no;no;
9-1-3-2-4-5-11-10-13-15-16-17-;2658;no;yes;16,156;no;15,1369;no;13,2572;no;no;
9-1-3-2-4-5-10-13-17-;1887;no;yes;17,6357;yes;16,6807;no;14,797;no;no;
9-1-3-2-4-5-10-13-15-16-17-;2177;no;yes;16,8505;no;15,8977;no;14,0193;no;no;
9-1-3-2-4-5-10-13-11-12-14-15-16-17-;2419;no;yes;16,0192;no;15,0822;no;13,2144;no;no;
9-1-3-2-4-5-10-11-13-17-;2224;no;yes;16,9414;no;15,9214;no;14,0413;no;no;
9-1-3-2-4-5-10-11-13-15-16-17-;2514;no;yes;16,2637;no;15,2549;no;13,3788;no;no;
9-1-3-2-4-5-10-11-12-14-15-16-17-;2306;no;yes;16,2283;no;15,2553;no;13,3895;no;no;
9-1-3-2-4-5-10-11-12-14-15-13-17-;2432;no;yes;16,1741;no;15,2084;no;13,3369;no;no;
4-10-13-17-16-15-14-12-11-8-9-;1404;no;yes;17,8128;yes;17,0652;no;15,2003;no;no;
4-10-13-17-16-15-14-12-11-8-7-6-9-;1423;no;yes;17,3122;yes;16,6048;no;14,7488;no;no;
4-10-13-17-16-15-14-12-11-5-9-;1650;no;yes;17,5219;yes;16,7171;no;14,8449;no;no;
4-10-13-17-16-15-14-12-11-5-3-1-9-;2072;no;yes;16,5521;no;15,6647;no;13,7974;no;no;
4-10-13-17-16-15-14-12-11-5-2-3-1-9-;2223;no;yes;16,2126;no;15,3145;no;13,4488;no;no;
4-10-13-15-14-12-11-8-9-;1198;no;yes;18,5828;yes;17,8085;no;15,9443;no;no;
4-10-13-15-14-12-11-8-7-6-9-;1217;no;yes;17,9915;yes;17,2673;no;15,4134;no;no;
4-10-13-15-14-12-11-5-9-;1444;no;yes;18,2377;yes;17,3985;no;15,5256;no;no;
4-10-13-15-14-12-11-5-3-1-9-;1866;no;yes;17,1149;yes;16,1901;no;14,3229;no;no;
4-10-13-15-14-12-11-5-2-3-1-9-;2017;no;yes;16,7304;no;15,7969;no;13,9315;no;no;
4-10-13-11-8-9-;990;yes;yes;20,0217;yes;19,2084;yes;17,3285;no;no;
4-10-13-11-8-7-6-9-;1009;no;yes;19,2185;yes;18,4779;yes;16,6139;no;no;
4-10-13-11-5-9-;1236;no;yes;19,5482;yes;18,652;yes;16,7624;no;no;
4-10-13-11-5-3-1-9-;1658;no;yes;18,0902;yes;17,1043;no;15,2268;no;no;
4-10-13-11-5-2-3-1-9-;1809;no;yes;17,614;yes;16,6239;no;14,7495;no;no;
4-10-11-8-9-;877;yes;yes;20,5677;yes;19,6712;yes;17,7952;no;no;
4-10-11-8-7-6-9-;896;yes;yes;19,6673;yes;18,8657;yes;17,0066;no;no;
4-10-11-5-9-;1123;no;yes;20,0345;yes;19,0565;yes;17,1694;no;no;
4-10-11-5-3-1-9-;1545;no;yes;18,4322;yes;17,3835;no;15,5085;no;no;
4-10-11-5-2-3-1-9-;1696;no;yes;17,9192;yes;16,873;no;15,001;no;no;
4-10-5-11-8-9-;1100;no;yes;19,9268;yes;19,1326;yes;17,2393;no;no;
4-10-5-11-8-7-6-9-;1119;no;yes;19,1395;yes;18,4137;yes;16,5382;no;no;
4-10-5-9-;642;yes;yes;21,9795;yes;21,248;yes;19,3602;yes;no;
4-10-5-3-1-9-;1064;no;yes;19,6793;yes;18,7478;yes;16,8768;no;no;
4-10-5-2-3-1-9-;1215;no;yes;19,0083;yes;18,063;yes;16,1956;no;no;
4-5-11-8-9-;932;yes;yes;20,5729;yes;19,7196;yes;17,8331;no;no;
4-5-11-8-7-6-9-;951;yes;yes;19,6716;yes;18,9058;yes;17,0381;no;no;
4-5-10-13-17-16-15-14-12-11-8-9-;1764;no;yes;17,1814;yes;16,3831;no;14,5116;no;no;
4-5-10-13-17-16-15-14-12-11-8-7-6-9-;1783;no;yes;16,7453;no;15,9867;no;14,1235;no;no;
4-5-10-13-15-14-12-11-8-9-;1558;no;yes;17,8389;yes;17,0102;no;15,1383;no;no;
4-5-10-13-15-14-12-11-8-7-6-9-;1577;no;yes;17,3355;yes;16,5553;no;14,6929;no;no;
4-5-10-13-11-8-9-;1350;no;yes;19,0171;yes;18,1412;yes;16,2547;no;no;
4-5-10-13-11-8-7-6-9-;1369;no;yes;18,3681;yes;17,5597;no;15,687;no;no;
4-5-10-11-8-9-;1237;no;yes;19,4446;yes;18,4989;yes;16,6149;no;no;
4-5-10-11-8-7-6-9-;1256;no;yes;18,7336;yes;17,8709;yes;16,0013;no;no;
4-5-9-;474;yes;yes;23,0684;yes;22,2485;yes;20,3743;yes;yes;
4-5-3-1-9-;896;yes;yes;20,287;yes;19,2818;yes;17,4199;no;no;
4-5-2-3-1-9-;1047;no;yes;19,5236;yes;18,5149;yes;16,6555;no;no;
4-2-5-11-8-9-;1088;no;yes;19,7484;yes;18,8619;yes;16,9826;no;no;
4-2-5-11-8-7-6-9-;1107;no;yes;18,9901;yes;18,1833;yes;16,3188;no;no;
4-2-5-10-13-17-16-15-14-12-11-8-9-;1920;no;yes;16,7842;no;15,9642;no;14,095;no;no;
4-2-5-10-13-17-16-15-14-12-11-8-7-6-9-;1939;no;yes;16,3845;no;15,6027;no;13,741;no;no;
4-2-5-10-13-15-14-12-11-8-9-;1714;no;yes;17,3801;yes;16,5297;no;14,6604;no;no;
4-2-5-10-13-15-14-12-11-8-7-6-9-;1733;no;yes;16,9246;yes;16,1203;no;14,2593;no;no;
4-2-5-10-13-11-8-9-;1506;no;yes;18,4248;yes;17,5275;no;15,6462;no;no;
4-2-5-10-13-11-8-7-6-9-;1525;no;yes;17,8533;yes;17,0183;no;15,1486;no;no;
4-2-5-10-11-8-9-;1393;no;yes;18,7953;yes;17,8363;no;15,9575;no;no;
4-2-5-10-11-8-7-6-9-;1412;no;yes;18,1764;yes;17,2918;no;15,4251;no;no;
4-2-5-9-;630;yes;yes;21,6967;yes;20,8158;yes;18,9493;yes;no;
4-2-5-3-1-9-;1052;no;yes;19,5106;yes;18,4995;yes;16,6401;no;no;
4-2-3-5-11-8-9-;1185;no;yes;19,335;yes;18,5292;yes;16,646;no;no;
4-2-3-5-11-8-7-6-9-;1204;no;yes;18,6404;yes;17,8971;yes;16,0283;no;no;
4-2-3-5-10-13-17-16-15-14-12-11-8-9-;2017;no;yes;16,5704;no;15,7903;no;13,9186;no;no;
4-2-3-5-10-13-17-16-15-14-12-11-8-7-6-9-;2036;no;yes;16,1891;no;15,4425;no;13,5781;no;no;
4-2-3-5-10-13-15-14-12-11-8-9-;1811;no;yes;17,1357;yes;16,3322;no;14,4601;no;no;
4-2-3-5-10-13-15-14-12-11-8-7-6-9-;1830;no;yes;16,704;no;15,9401;no;14,0763;no;no;
4-2-3-5-10-13-11-8-9-;1603;no;yes;18,1162;yes;17,2803;no;15,3962;no;no;
4-2-3-5-10-13-11-8-7-6-9-;1622;no;yes;17,5816;yes;16,7978;no;14,925;no;no;
4-2-3-5-10-11-8-9-;1490;no;yes;18,4604;yes;17,5715;no;15,6895;no;no;
4-2-3-5-10-11-8-7-6-9-;1509;no;yes;17,8844;yes;17,0574;no;15,1872;no;no;
4-2-3-5-9-;727;yes;yes;21,0656;yes;20,3048;yes;18,431;yes;no;
4-2-3-1-9-;885;yes;yes;20,3398;yes;19,3498;yes;17,4868;no;no;
2-5-11-13-10-;1017;no;yes;20,1624;yes;19,1796;yes;17,3038;no;no;
2-5-11-12-14-15-16-17-13-10-;1431;no;yes;17,8969;yes;17,0476;no;15,1852;no;no;
2-5-11-12-14-15-13-10-;1225;no;yes;18,6834;yes;17,7876;no;15,9264;no;no;
2-5-11-10-;904;yes;yes;20,7276;yes;19,6391;yes;17,7678;no;no;
2-5-10-;423;yes;yes;23,1193;yes;22,2605;yes;20,4014;yes;yes;
2-5-9-8-11-13-10-;1137;no;yes;19,3118;yes;18,4685;yes;16,5936;no;no;
2-5-9-8-11-12-14-15-16-17-13-10-;1551;no;yes;17,3721;yes;16,5987;no;14,7356;no;no;
2-5-9-8-11-12-14-15-13-10-;1345;no;yes;18,0616;yes;17,2603;no;15,398;no;no;
2-5-9-8-11-10-;1024;no;yes;19,7709;yes;18,8555;yes;16,9843;no;no;
2-5-9-6-7-8-11-13-10-;1156;no;yes;18,6206;yes;17,8446;no;15,9829;no;no;
2-5-9-6-7-8-11-12-14-15-16-17-13-10-;1570;no;yes;16,9175;yes;16,183;no;14,3278;no;no;
2-5-9-6-7-8-11-12-14-15-13-10-;1364;no;yes;17,5333;yes;16,7798;no;14,9266;no;no;
2-5-9-6-7-8-11-10-;1043;no;yes;19,009;yes;18,1777;yes;16,3203;no;no;
2-5-4-10-;645;yes;yes;21,6045;yes;20,6952;yes;18,8307;yes;no;
2-5-3-1-9-8-11-13-10-;1559;no;yes;17,9199;yes;16,975;no;15,1076;no;no;
2-5-3-1-9-8-11-12-14-15-16-17-13-10-;1973;no;yes;16,4319;no;15,5715;no;13,7112;no;no;
2-5-3-1-9-8-11-12-14-15-13-10-;1767;no;yes;16,9783;yes;16,0851;no;14,2259;no;no;
2-5-3-1-9-8-11-10-;1446;no;yes;18,2482;yes;17,2458;no;15,3814;no;no;
2-5-3-1-9-6-7-8-11-13-10-;1578;no;yes;17,4075;yes;16,5236;no;14,6651;no;no;
2-5-3-1-9-6-7-8-11-12-14-15-16-17-13-10-;1992;no;yes;16,0621;no;15,2401;no;13,386;no;no;
2-5-3-1-9-6-7-8-11-12-14-15-13-10-;1786;no;yes;16,5612;no;15,7138;no;13,8614;no;no;
2-5-3-1-9-6-7-8-11-10-;1465;no;yes;17,6981;yes;16,7668;no;14,9117;no;no;
2-4-10-;483;yes;yes;23,0112;yes;22,1761;yes;20,3028;yes;yes;
2-4-5-11-13-10-;1437;no;yes;19,085;yes;18,086;yes;16,1974;no;no;
2-4-5-11-12-14-15-16-17-13-10-;1851;no;yes;17,2257;yes;16,3462;no;14,4732;no;no;
2-4-5-11-12-14-15-13-10-;1645;no;yes;17,8905;yes;16,9676;no;15,0939;no;no;
2-4-5-11-10-;1324;no;yes;19,5195;yes;18,4389;yes;16,5526;no;no;
2-4-5-10-;843;yes;yes;21,1984;yes;20,2682;yes;18,3817;no;no;
2-4-5-9-8-11-13-10-;1557;no;yes;18,4074;yes;17,5234;no;15,6371;no;no;
2-4-5-9-8-11-12-14-15-16-17-13-10-;1971;no;yes;16,7723;no;15,9614;no;14,0887;no;no;
2-4-5-9-8-11-12-14-15-13-10-;1765;no;yes;17,3665;yes;16,5265;no;14,6532;no;no;
2-4-5-9-8-11-10-;1444;no;yes;18,7764;yes;17,8319;no;15,9478;no;no;
2-4-5-9-6-7-8-11-13-10-;1576;no;yes;17,8381;yes;17,0147;no;15,1405;no;no;
2-4-5-9-6-7-8-11-12-14-15-16-17-13-10-;1990;no;yes;16,3737;no;15,6002;no;13,7351;no;no;
2-4-5-9-6-7-8-11-12-14-15-13-10-;1784;no;yes;16,9123;yes;16,1174;no;14,2527;no;no;
2-4-5-9-6-7-8-11-10-;1463;no;yes;18,16;yes;17,288;no;15,4165;no;no;
2-4-5-3-1-9-8-11-13-10-;1979;no;yes;17,2454;yes;16,2844;no;14,4072;no;no;
2-4-5-3-1-9-8-11-12-14-15-13-10-;2187;no;yes;16,4273;no;15,5144;no;13,646;no;no;
2-4-5-3-1-9-8-11-10-;1866;no;yes;17,5249;yes;16,5143;no;14,6392;no;no;
2-4-5-3-1-9-6-7-8-11-13-10-;1998;no;yes;16,8031;no;15,8965;no;14,0279;no;no;
2-4-5-3-1-9-6-7-8-11-12-14-15-13-10-;2206;no;yes;16,0579;no;15,1872;no;13,3255;no;no;
2-4-5-3-1-9-6-7-8-11-10-;1885;no;yes;17,0548;yes;16,1062;no;14,24;no;no;
2-3-5-11-13-10-;1114;no;yes;19,7098;yes;18,8227;yes;16,9424;no;no;
2-3-5-11-12-14-15-16-17-13-10-;1528;no;yes;17,6226;yes;16,8256;no;14,9597;no;no;
2-3-5-11-12-14-15-13-10-;1322;no;yes;18,3567;yes;17,5257;no;15,6603;no;no;
2-3-5-11-10-;1001;no;yes;20,2156;yes;19,2441;yes;17,3675;no;no;
2-3-5-10-;520;yes;yes;22,2663;yes;21,5634;yes;19,6933;yes;yes;
2-3-5-9-8-11-13-10-;1234;no;yes;18,9362;yes;18,1637;yes;16,2848;no;no;
2-3-5-9-8-11-12-14-15-16-17-13-10-;1648;no;yes;17,1282;yes;16,3981;no;14,5318;no;no;
2-3-5-9-8-11-12-14-15-13-10-;1442;no;yes;17,7771;yes;17,0275;no;15,1615;no;no;
2-3-5-9-8-11-10-;1121;no;yes;19,3554;yes;18,5232;yes;16,6476;no;no;
2-3-5-9-6-7-8-11-13-10-;1253;no;yes;18,2983;yes;17,5793;no;15,7134;no;no;
2-3-5-9-6-7-8-11-12-14-15-16-17-13-10-;1667;no;yes;16,6971;yes;16,0003;no;14,1419;no;no;
2-3-5-9-6-7-8-11-12-14-15-13-10-;1461;no;yes;17,2804;yes;16,5709;no;14,7139;no;no;
2-3-5-9-6-7-8-11-10-;1140;no;yes;18,6578;yes;17,892;yes;16,0297;no;no;
2-3-5-4-10-;742;yes;yes;20,9858;yes;20,1975;yes;18,3256;yes;no;
2-3-1-9-8-11-13-10-;1392;no;yes;18,4776;yes;17,5559;no;15,6848;no;no;
2-3-1-9-8-11-12-14-15-16-17-13-10-;1806;no;yes;16,8203;no;15,984;no;14,122;no;no;
2-3-1-9-8-11-12-14-15-13-10-;1600;no;yes;17,4216;yes;16,5522;no;14,6912;no;no;
2-3-1-9-8-11-10-;1279;no;yes;18,8529;yes;17,8668;no;15,999;no;no;
2-3-1-9-8-11-5-10-;1502;no;yes;18,4109;yes;17,5039;no;15,6236;no;no;
2-3-1-9-8-11-5-4-10-;1724;no;yes;17,8375;yes;16,9153;no;15,0354;no;no;
2-3-1-9-6-7-8-11-13-10-;1411;no;yes;17,8995;yes;17,0435;no;15,183;no;no;
2-3-1-9-6-7-8-11-12-14-15-16-17-13-10-;1825;no;yes;16,4175;no;15,6209;no;13,7658;no;no;
2-3-1-9-6-7-8-11-12-14-15-13-10-;1619;no;yes;16,9619;yes;16,1408;no;14,2874;no;no;
2-3-1-9-6-7-8-11-10-;1298;no;yes;18,2262;yes;17,3187;no;15,4618;no;no;
2-3-1-9-6-7-8-11-5-10-;1521;no;yes;17,8411;yes;16,9973;no;15,1284;no;no;
2-3-1-9-6-7-8-11-5-4-10-;1743;no;yes;17,3342;yes;16,4698;no;14,5999;no;no;
2-3-1-9-5-11-13-10-;1638;no;yes;18,1404;yes;17,168;no;15,2893;no;no;
2-3-1-9-5-11-12-14-15-16-17-13-10-;2052;no;yes;16,5873;no;15,7103;no;13,8423;no;no;
2-3-1-9-5-11-12-14-15-13-10-;1846;no;yes;17,155;yes;16,2416;no;14,3737;no;no;
2-3-1-9-5-11-10-;1525;no;yes;18,4865;yes;17,4514;no;15,5752;no;no;
2-3-1-9-5-10-;1044;no;yes;19,7519;yes;18,8411;yes;16,9686;no;no;
2-3-1-9-5-4-10-;1266;no;yes;18,9884;yes;18,0585;yes;16,1852;no;no;
10-13-17-;447;yes;yes;22,0439;no;21,2998;no;19,4203;no;no;
10-11-;393;yes;yes;22,6261;no;21,5104;no;19,6546;yes;no;
11-12-;79;yes;yes;24,8835;yes;24,2209;yes;22,4281;yes;yes;
2-5-11-13-17-16-15-14-12-;1296;no;yes;18,3278;yes;17,4688;no;15,6069;no;no;
2-5-11-13-15-14-12-;1090;no;yes;19,2052;yes;18,2918;yes;16,4313;no;no;
2-5-11-12-;590;yes;yes;21,677;yes;20,7534;yes;18,8987;yes;yes;
2-5-11-10-13-17-16-15-14-12-;1745;no;yes;17,4738;yes;16,5376;no;14,6679;no;no;
2-5-11-10-13-15-14-12-;1539;no;yes;18,181;yes;17,1891;no;15,3193;no;no;
2-5-10-13-17-16-15-14-12-;1264;no;yes;18,4439;yes;17,627;no;15,7621;no;no;
2-5-10-13-15-14-12-;1058;no;yes;19,3478;yes;18,4838;yes;16,6196;no;no;
2-5-10-13-11-12-;1008;no;yes;19,7583;yes;18,8333;yes;16,9671;no;no;
2-5-10-11-13-17-16-15-14-12-;1601;no;yes;17,6203;yes;16,7014;no;14,8371;no;no;
2-5-10-11-13-15-14-12-;1395;no;yes;18,354;yes;17,3801;no;15,5165;no;no;
2-5-10-11-12-;895;yes;yes;20,2701;yes;19,2558;yes;17,3947;no;no;
2-5-9-8-11-13-17-16-15-14-12-;1416;no;yes;17,7518;yes;16,9767;no;15,1139;no;no;
2-5-9-8-11-13-15-14-12-;1210;no;yes;18,5101;yes;17,7038;no;15,842;no;no;
2-5-9-8-11-12-;710;yes;yes;20,5153;yes;19,7649;yes;17,9071;yes;no;
2-5-9-8-11-10-13-17-16-15-14-12-;1865;no;yes;16,9952;yes;16,1362;no;14,2665;no;no;
2-5-9-8-11-10-13-15-14-12-;1659;no;yes;17,623;yes;16,7262;no;14,8563;no;no;
2-5-9-6-7-8-11-13-17-16-15-14-12-;1435;no;yes;17,2579;yes;16,5251;no;14,6709;no;no;
2-5-9-6-7-8-11-13-15-14-12-;1229;no;yes;17,928;yes;17,1747;no;15,3227;no;no;
2-5-9-6-7-8-11-12-;729;yes;yes;19,6247;yes;18,9434;yes;17,0996;yes;no;
2-5-9-6-7-8-11-10-13-17-16-15-14-12-;1884;no;yes;16,5765;no;15,7608;no;13,8988;no;no;
2-5-9-6-7-8-11-10-13-15-14-12-;1678;no;yes;17,1427;yes;16,2987;no;14,4376;no;no;
2-5-4-10-13-17-16-15-14-12-;1486;no;yes;17,8664;yes;17,0227;no;15,1561;no;no;
2-5-4-10-13-15-14-12-;1280;no;yes;18,6469;yes;17,7581;no;15,892;no;no;
2-5-4-10-13-11-12-;1230;no;yes;18,9937;yes;18,0519;yes;16,184;no;no;
2-5-4-10-11-13-17-16-15-14-12-;1823;no;yes;17,1372;yes;16,2067;no;14,341;no;no;
2-5-4-10-11-13-15-14-12-;1617;no;yes;17,7876;yes;16,807;no;14,9417;no;no;
2-5-4-10-11-12-;1117;no;yes;19,4188;yes;18,402;yes;16,5381;no;no;
2-5-3-1-9-8-11-13-17-16-15-14-12-;1838;no;yes;16,735;no;15,8671;no;14,0073;no;no;
2-5-3-1-9-8-11-13-15-14-12-;1632;no;yes;17,3237;yes;16,4192;no;14,5607;no;no;
2-5-3-1-9-8-11-12-;1132;no;yes;18,7589;yes;17,8527;no;15,9979;no;no;
2-5-3-1-9-8-11-10-13-17-16-15-14-12-;2287;no;yes;16,1258;no;15,2024;no;13,3366;no;no;
2-5-3-1-9-8-11-10-13-15-14-12-;2081;no;yes;16,6328;no;15,6718;no;13,8063;no;no;
2-5-3-1-9-6-7-8-11-13-17-16-15-14-12-;1857;no;yes;16,3396;no;15,5133;no;13,6601;no;no;
2-5-3-1-9-6-7-8-11-13-15-14-12-;1651;no;yes;16,8738;yes;16,0196;no;14,1683;no;no;
2-5-3-1-9-6-7-8-11-12-;1151;no;yes;18,1448;yes;17,3063;no;15,4608;no;no;
2-5-3-1-9-6-7-8-11-10-13-15-14-12-;2100;no;yes;16,2462;no;15,333;no;13,4742;no;no;
2-4-10-13-17-16-15-14-12-;1324;no;yes;18,4067;yes;17,5978;no;15,7279;no;no;
2-4-10-13-15-14-12-;1118;no;yes;19,302;yes;18,4482;yes;16,578;no;no;
2-4-10-13-11-12-;1068;no;yes;19,7081;yes;18,7947;yes;16,9221;no;no;
2-4-10-11-13-17-16-15-14-12-;1661;no;yes;17,5896;yes;16,6777;no;14,8094;no;no;
2-4-10-11-13-15-14-12-;1455;no;yes;18,3176;yes;17,3524;no;15,4842;no;no;
2-4-10-11-12-;955;yes;yes;20,2137;yes;19,2133;yes;17,345;no;no;
2-4-10-5-11-13-17-16-15-14-12-;1884;no;yes;17,2549;yes;16,399;no;14,521;no;no;
2-4-10-5-11-13-15-14-12-;1678;no;yes;17,9246;yes;17,0286;no;15,1491;no;no;
2-4-10-5-11-12-;1178;no;yes;19,6197;yes;18,7257;yes;16,8408;no;no;
2-4-10-5-9-8-11-13-17-16-15-14-12-;2004;no;yes;16,7987;yes;16,0097;no;14,1324;no;no;
2-4-10-5-9-8-11-13-15-14-12-;1798;no;yes;17,3967;yes;16,5816;no;14,703;no;no;
2-4-10-5-9-8-11-12-;1298;no;yes;18,8607;yes;18,0802;yes;16,1974;no;no;
