Demand	OSNR
12131	19,26
12132	20,88
12133	18,16
12134	18,76
12135	20,17
12136	17,7
12137	18,23
12138	19,48
12139	17,33
12140	17,82
12141	18,95
12142	18,85
12143	19,54
12144	21,29
12145	18,37
12146	18,99
12147	20,5
12148	17,95
12149	18,51
12150	19,85
12151	18,08
12152	18,66
12153	20,04
12154	17,68
12155	18,21
12156	19,45
12157	17,85
12158	18,41
12159	19,7
12160	28,31
12161	24,56
12162	20,93
12163	22,08
12164	23,49
12165	20,42
12166	21,44
12167	22,28
12168	19,76
12169	20,63
12170	21,34
12171	19,2
12172	19,96
12173	19,14
12174	17,7
12175	18,23
12176	18,64
12177	17,33
12178	17,82
12179	20,46
12180	18,63
12181	19,29
12182	19,81
12183	18,18
12184	18,78
12185	19,88
12186	18,24
12187	18,84
12188	19,31
12189	17,82
12190	18,37
12191	22,31
12192	19,78
12193	20,65
12194	21,35
12195	19,21
12196	19,96
12197	20,57
12198	18,7
12199	19,38
12200	19,81
12201	18,19
12202	18,78
12203	19,25
12204	17,78
12205	18,32
12206	19,31
12207	17,83
12208	18,38
12209	18,8
12210	17,45
12211	17,95
12212	21,46
12213	19,28
12214	20,05
12215	20,65
12216	18,76
12217	19,44
12218	19,97
12219	18,3
12220	18,91
12221	19,3
12222	17,82
12223	18,37
12224	18,79
12225	17,44
12226	17,95
12227	21,03
12228	19,01
12229	19,73
12230	20,28
12231	18,51
12232	19,16
12233	19,66
12234	18,08
12235	18,66
12236	19,85
12237	18,21
12238	18,81
12239	19,27
12240	17,8
12241	18,35
12242	19,52
12243	17,98
12244	18,55
12245	22,52
12246	24,28
12247	23,25
12248	21,16
12249	22,38
12250	24,07
12251	20,63
12252	21,7
12253	23,11
12254	19,94
12255	20,85
12256	21,98
12257	19,36
12258	20,15
12259	21,09
12260	17,82
12261	18,36
12262	18,98
12263	17,44
12264	17,94
12265	18,5
12266	18,77
12267	19,45
12268	20,25
12269	18,31
12270	18,92
12271	19,63
12272	18,37
12273	18,99
12274	19,7
12275	17,94
12276	18,51
12277	19,15
12278	19,96
12279	20,87
12280	22,01
12281	19,37
12282	20,15
12283	21,1
12284	18,85
12285	19,54
12286	20,36
12287	18,32
12288	18,93
12289	19,64
12290	17,9
12291	18,45
12292	19,09
12293	17,95
12294	18,51
12295	19,15
12296	17,56
12297	18,08
12298	18,66
12299	19,44
12300	20,24
12301	21,21
12302	18,9
12303	19,61
12304	20,44
12305	18,43
12306	19,06
12307	19,79
12308	17,94
12309	18,51
12310	19,15
12311	17,55
12312	18,07
12313	18,65
12314	19,16
12315	19,91
12316	20,8
12317	18,65
12318	19,31
12319	20,09
12320	18,2
12321	18,8
12322	19,49
12323	18,34
12324	18,96
12325	19,67
12326	17,92
12327	18,48
12328	19,12
12329	18,1
12330	18,69
12331	19,36
12332	20,37
12333	22,61
12334	19,41
12335	18,76
12336	20,2
12337	20,08
12338	18,16
12339	19,39
12340	19,29
12341	17,4
12342	18,41
12343	18,33
12344	16,76
12345	17,62
12346	17,55
12347	15,09
12348	15,68
12349	15,63
12350	14,69
12351	15,23
12352	15,18
12353	16,11
12354	16,86
12355	16,8
12356	15,62
12357	16,28
12358	16,23
12359	15,68
12360	16,35
12361	16,29
12362	15,23
12363	15,83
12364	15,78
12365	17,42
12366	18,44
12367	18,35
12368	16,76
12369	17,63
12370	17,56
12371	16,2
12372	16,95
12373	16,89
12374	15,63
12375	16,29
12376	16,23
12377	15,18
12378	15,78
12379	15,73
12380	15,23
12381	15,84
12382	15,79
12383	14,82
12384	15,37
12385	15,32
12386	16,84
12387	17,72
12388	17,65
12389	16,26
12390	17,02
12391	16,96
12392	15,75
12393	16,43
12394	16,37
12395	15,23
12396	15,83
12397	15,78
12398	14,81
12399	15,36
12400	15,32
12401	16,54
12402	17,36
12403	17,29
12404	15,99
12405	16,71
12406	16,65
12407	15,5
12408	16,15
12409	16,09
12410	15,65
12411	16,32
12412	16,26
12413	15,2
12414	15,8
12415	15,75
12416	15,4
12417	16,03
12418	15,97
12419	24,27
12420	24,45
12421	21,81
12422	22,37
12423	22,49
12424	22,39
12425	20,7
12426	21,7
12427	21,79
12428	21,71
12429	20,22
12430	20,84
12431	20,93
12432	20,85
12433	19,59
12434	20,14
12435	20,21
12436	20,15
12437	19,04
12438	18,36
12439	18,41
12440	18,36
12441	17,59
12442	17,94
12443	17,98
12444	17,94
12445	17,22
12446	19,45
12447	19,51
12448	19,45
12449	18,49
12450	18,92
12451	18,98
12452	18,93
12453	18,06
12454	18,99
12455	19,04
12456	18,99
12457	18,11
12458	18,51
12459	18,55
12460	18,51
12461	17,71
12462	20,87
12463	20,95
12464	20,88
12465	19,61
12466	20,15
12467	20,22
12468	20,15
12469	19,05
12470	19,54
12471	19,6
12472	19,54
12473	18,56
12474	18,93
12475	18,98
12476	18,93
12477	18,06
12478	18,45
12479	18,5
12480	18,45
12481	17,66
12482	18,51
12483	18,56
12484	18,51
12485	17,71
12486	18,07
12487	18,12
12488	18,08
12489	17,34
12490	20,24
12491	20,31
12492	20,24
12493	19,12
12494	19,6
12495	19,67
12496	19,61
12497	18,61
12498	19,06
12499	19,11
12500	19,06
12501	18,17
12502	18,5
12503	18,55
12504	18,51
12505	17,71
12506	18,07
12507	18,11
12508	18,07
12509	17,33
12510	19,9
12511	19,97
12512	19,91
12513	18,86
12514	19,31
12515	19,37
12516	19,32
12517	18,38
12518	18,8
12519	18,85
12520	18,8
12521	17,95
12522	18,96
12523	19,01
12524	18,96
12525	18,08
12526	18,48
12527	18,53
12528	18,48
12529	17,68
12530	18,69
12531	18,74
12532	18,69
12533	17,86
12534	23,01
12535	20,14
12536	18,03
12537	20,43
12538	18,6
12539	18,52
12540	18,39
12541	19,58
12542	18,02
12543	17,95
12544	17,84
12545	18,56
12546	17,28
12547	17,21
12548	17,12
12549	17,75
12550	16,65
12551	16,59
12552	16,51
12553	15,76
12554	15,02
12555	14,98
12556	14,92
12557	15,3
12558	14,62
12559	14,58
12560	14,53
12561	16,96
12562	16,02
12563	15,97
12564	15,9
12565	16,38
12566	15,54
12567	15,49
12568	15,43
12569	16,45
12570	15,6
12571	15,55
12572	15,49
12573	15,92
12574	15,15
12575	15,11
12576	15,05
12577	18,59
12578	17,3
12579	17,24
12580	17,14
12581	17,76
12582	16,66
12583	16,6
12584	16,52
12585	17,07
12586	16,11
12587	16,05
12588	15,98
12589	16,38
12590	15,54
12591	15,5
12592	15,43
12593	15,86
12594	15,1
12595	15,06
12596	15,0
12597	15,92
12598	15,16
12599	15,11
12600	15,06
12601	15,45
12602	14,75
12603	14,71
12604	14,66
12605	17,86
12606	16,74
12607	16,68
12608	16,59
12609	17,14
12610	16,16
12611	16,11
12612	16,04
12613	16,53
12614	15,66
12615	15,62
12616	15,55
12617	15,92
12618	15,15
12619	15,11
12620	15,05
12621	15,44
12622	14,74
12623	14,7
12624	14,65
12625	17,48
12626	16,44
12627	16,38
12628	16,3
12629	16,81
12630	15,9
12631	15,85
12632	15,78
12633	16,24
12634	15,43
12635	15,38
12636	15,32
12637	16,41
12638	15,57
12639	15,52
12640	15,46
12641	15,89
12642	15,13
12643	15,08
12644	15,03
12645	16,12
12646	15,32
12647	15,28
12648	15,21
12649	21,95
12650	23,45
12651	30,16
12652	20,65
12653	21,72
12654	19,55
12655	20,37
12656	19,02
12657	19,74
12658	18,35
12659	18,97
12660	18,58
12661	19,24
12662	18,46
12663	19,1
12664	18,03
12665	18,61
12666	17,68
12667	18,21
12668	18,08
12669	18,66
12670	17,69
12671	18,22
12672	18,06
12673	18,64
12674	17,56
12675	18,08
12676	19,01
12677	19,73
12678	18,53
12679	19,18
12680	17,93
12681	18,49
12682	18,14
12683	18,73
12684	18,03
12685	18,61
12686	17,64
12687	18,17
12688	17,31
12689	17,8
12690	17,68
12691	18,22
12692	17,32
12693	17,81
12694	17,66
12695	18,19
12696	17,2
12697	17,68
12698	20,17
12699	21,13
12700	17,83
12701	18,38
12702	19,57
12703	20,39
12704	18,82
12705	19,51
12706	19,08
12707	19,82
12708	28,52
12709	22,27
12710	23,9
12711	24,47
12712	22,22
12713	21,3
12714	20,25
12715	20,61
12716	20,42
12717	19,79
12718	19,28
12719	19,85
12720	19,29
12721	19,82
12722	19,11
12723	21,3
12724	20,54
12725	19,63
12726	19,94
12727	19,78
12728	19,22
12729	18,77
12730	19,28
12731	18,78
12732	19,25
12733	18,62
12734	23,42
12735	19,49
12736	22,26
12737	20,99
12738	21,42
12739	22,58
12740	24,37
12741	27,42
12742	21,12
12743	22,33
12744	19,91
12745	20,81
12746	19,34
12747	20,12
12748	18,63
12749	19,29
12750	18,88
12751	19,58
12752	18,75
12753	19,43
12754	18,29
12755	18,91
12756	17,92
12757	18,48
12758	18,34
12759	18,96
12760	17,93
12761	18,49
12762	18,32
12763	18,93
12764	17,8
12765	18,34
12766	19,33
12767	20,11
12768	18,82
12769	19,52
12770	18,18
12771	18,78
12772	18,41
12773	19,04
12774	18,29
12775	18,9
12776	17,88
12777	18,44
12778	17,54
12779	18,05
12780	17,92
12781	18,49
12782	17,54
12783	18,06
12784	17,9
12785	18,46
12786	17,42
12787	17,92
12788	20,59
12789	21,65
12790	18,08
12791	18,66
12792	19,93
12793	20,83
12794	19,13
12795	19,87
12796	19,41
12797	20,21
12798	20,44
12799	22,73
12800	22,52
12801	18,71
12802	20,13
12803	17,36
12804	18,37
12805	16,73
12806	17,59
12807	15,96
12808	16,68
12809	16,23
12810	16,99
12811	16,09
12812	16,83
12813	15,6
12814	16,26
12815	15,21
12816	15,81
12817	15,66
12818	16,32
12819	15,21
12820	15,81
12821	15,63
12822	16,29
12823	15,07
12824	15,66
12825	16,73
12826	17,59
12827	16,17
12828	16,93
12829	15,48
12830	16,12
12831	15,73
12832	16,4
12833	15,6
12834	16,26
12835	15,16
12836	15,75
12837	14,8
12838	15,34
12839	15,21
12840	15,81
12841	14,8
12842	15,35
12843	15,18
12844	15,78
12845	14,68
12846	15,21
12847	18,12
12848	19,34
12849	15,38
12850	16,0
12851	17,38
12852	18,39
12853	16,51
12854	17,32
12855	16,81
12856	17,69
12857	21,35
12858	21,53
12859	21,37
12860	18,95
12861	19,31
12862	19,42
12863	17,8
12864	17,88
12865	17,11
12866	17,18
12867	16,28
12868	16,33
12869	16,56
12870	16,63
12871	16,41
12872	16,47
12873	15,89
12874	15,95
12875	15,47
12876	15,52
12877	15,95
12878	16,01
12879	15,48
12880	15,53
12881	15,92
12882	15,97
12883	15,33
12884	15,38
12885	17,1
12886	17,17
12887	16,5
12888	16,56
12889	15,77
12890	15,82
12891	16,02
12892	16,08
12893	15,89
12894	15,94
12895	15,42
12896	15,47
12897	15,04
12898	15,08
12899	15,47
12900	15,52
12901	15,05
12902	15,09
12903	15,45
12904	15,5
12905	14,91
12906	14,96
12907	18,64
12908	18,74
12909	15,65
12910	15,7
12911	17,82
12912	17,9
12913	16,86
12914	16,93
12915	17,19
12916	17,26
12917	23,14
12918	20,21
12919	20,09
12920	19,91
12921	20,36
12922	18,56
12923	18,52
12924	17,24
12925	17,72
12926	16,63
12927	16,78
12928	15,87
12929	17,1
12930	16,14
12931	16,93
12932	16,0
12933	16,36
12934	15,52
12935	15,89
12936	15,13
12937	16,42
12938	15,58
12939	15,9
12940	15,14
12941	16,39
12942	15,55
12943	15,74
12944	15,0
12945	17,71
12946	16,62
12947	17,04
12948	16,08
12949	16,22
12950	15,41
12951	16,5
12952	15,64
12953	16,35
12954	15,52
12955	15,84
12956	15,09
12957	15,42
12958	14,73
12959	15,9
12960	15,13
12961	15,43
12962	14,73
12963	15,87
12964	15,11
12965	15,28
12966	14,61
12967	19,52
12968	17,98
12969	16,09
12970	15,3
12971	18,55
12972	17,27
12973	17,44
12974	16,41
12975	17,82
12976	16,71
12977	20,05
12978	22,09
12979	23,23
12980	20,41
12981	18,55
12982	17,75
12983	16,8
12984	17,13
12985	16,96
12986	16,38
12987	15,91
12988	16,44
12989	15,92
12990	16,41
12991	15,76
12992	17,74
12993	17,06
12994	16,23
12995	16,52
12996	16,37
12997	15,86
12998	15,44
12999	15,91
13000	15,44
13001	15,88
13002	15,3
13003	19,56
13004	16,11
13005	18,58
13006	17,47
13007	17,84
13008	30,73
13009	21,87
13010	23,34
13011	20,59
13012	21,65
13013	19,5
13014	20,31
13015	18,97
13016	19,69
13017	18,31
13018	18,93
13019	18,55
13020	19,19
13021	18,42
13022	19,05
13023	18,0
13024	18,57
13025	17,65
13026	18,18
13027	18,05
13028	18,63
13029	17,66
13030	18,19
13031	18,02
13032	18,6
13033	17,53
13034	18,05
13035	18,97
13036	19,69
13037	18,5
13038	19,14
13039	17,9
13040	18,45
13041	18,11
13042	18,69
13043	18,0
13044	18,57
13045	17,61
13046	18,13
13047	17,29
13048	17,77
13049	17,65
13050	18,18
13051	17,29
13052	17,78
13053	17,63
13054	18,16
13055	17,18
13056	17,65
13057	20,12
13058	21,06
13059	17,8
13060	18,35
13061	19,52
13062	20,34
13063	18,78
13064	19,47
13065	19,04
13066	19,77
13067	24,38
13068	19,58
13069	21,37
13070	18,12
13071	19,33
13072	16,91
13073	17,81
13074	16,34
13075	17,12
13076	15,62
13077	16,28
13078	15,87
13079	16,57
13080	15,74
13081	16,42
13082	15,29
13083	15,9
13084	14,92
13085	15,48
13086	15,34
13087	15,96
13088	14,92
13089	15,49
13090	15,31
13091	15,93
13092	14,79
13093	15,34
13094	16,33
13095	17,11
13096	15,82
13097	16,51
13098	15,18
13099	15,77
13100	15,4
13101	16,03
13102	15,29
13103	15,9
13104	14,87
13105	15,43
13106	14,53
13107	15,05
13108	14,92
13109	15,48
13110	14,54
13111	15,05
13112	14,9
13113	15,46
13114	14,42
13115	14,92
13116	17,59
13117	18,65
13118	15,08
13119	15,66
13120	16,93
13121	17,83
13122	16,13
13123	16,87
13124	16,41
13125	17,2
13126	25,74
13127	22,7
13128	23,33
13129	23,47
13130	21,64
13131	21,74
13132	20,31
13133	20,38
13134	19,69
13135	19,75
13136	18,93
13137	18,98
13138	19,19
13139	19,25
13140	19,05
13141	19,11
13142	18,57
13143	18,62
13144	18,18
13145	18,22
13146	18,62
13147	18,67
13148	18,18
13149	18,23
13150	18,6
13151	18,65
13152	18,05
13153	18,09
13154	19,68
13155	19,75
13156	19,14
13157	19,19
13158	18,45
13159	18,5
13160	18,69
13161	18,74
13162	18,57
13163	18,62
13164	18,13
13165	18,18
13166	17,77
13167	17,81
13168	18,18
13169	18,23
13170	17,78
13171	17,82
13172	18,15
13173	18,2
13174	17,65
13175	17,69
13176	21,06
13177	21,15
13178	18,35
13179	18,39
13180	20,33
13181	20,41
13182	19,47
13183	19,53
13184	19,77
13185	19,83
13186	22,31
13187	22,09
13188	22,92
13189	20,64
13190	20,76
13191	19,23
13192	19,19
13193	18,05
13194	18,48
13195	17,49
13196	17,63
13197	16,79
13198	17,92
13199	17,04
13200	17,77
13201	16,91
13202	17,24
13203	16,46
13204	16,81
13205	16,1
13206	17,3
13207	16,51
13208	16,82
13209	16,1
13210	17,27
13211	16,49
13212	16,67
13213	15,97
13214	18,48
13215	17,49
13216	17,86
13217	16,98
13218	17,11
13219	16,35
13220	17,37
13221	16,58
13222	17,23
13223	16,46
13224	16,76
13225	16,05
13226	16,37
13227	15,72
13228	16,81
13229	16,1
13230	16,37
13231	15,72
13232	16,78
13233	16,07
13234	16,24
13235	15,6
13236	20,06
13237	18,72
13238	16,99
13239	16,25
13240	19,22
13241	18,07
13242	18,23
13243	17,29
13244	18,57
13245	17,56
13246	23,89
13247	26,5
13248	24,91
13249	22,66
13250	21,94
13251	21,04
13252	20,31
13253	18,47
13254	18,04
13255	19,59
13256	19,05
13257	19,11
13258	18,62
13259	21,07
13260	20,32
13261	19,69
13262	19,06
13263	18,57
13264	18,63
13265	18,18
13266	20,41
13267	19,75
13268	19,19
13269	18,62
13270	18,17
13271	20,06
13272	19,45
13273	18,92
13274	19,08
13275	18,59
13276	18,81
13277	22,09
13278	26,0
13279	20,73
13280	18,91
13281	18,29
13282	17,5
13283	16,85
13284	15,15
13285	14,75
13286	16,19
13287	15,69
13288	15,75
13289	15,29
13290	17,53
13291	16,85
13292	16,28
13293	15,7
13294	15,24
13295	15,3
13296	14,88
13297	16,93
13298	16,34
13299	15,82
13300	15,29
13301	14,87
13302	16,62
13303	16,06
13304	15,57
13305	15,72
13306	15,26
13307	15,46
13308	23,48
13309	23,77
13310	19,93
13311	18,36
13312	17,81
13313	17,1
13314	16,49
13315	14,91
13316	14,52
13317	15,88
13318	15,41
13319	15,47
13320	15,03
13321	17,12
13322	16,5
13323	15,96
13324	15,42
13325	14,99
13326	15,04
13327	14,64
13328	16,57
13329	16,02
13330	15,53
13331	15,03
13332	14,64
13333	16,28
13334	15,76
13335	15,3
13336	15,44
13337	15,01
13338	15,2
13339	26,93
13340	21,76
13341	18,97
13342	17,66
13343	17,19
13344	16,56
13345	16,02
13346	14,56
13347	14,2
13348	15,46
13349	15,03
13350	15,08
13351	14,68
13352	16,58
13353	16,02
13354	15,54
13355	15,04
13356	14,64
13357	14,69
13358	14,32
13359	16,09
13360	15,59
13361	15,14
13362	14,68
13363	14,31
13364	15,83
13365	15,35
13366	14,93
13367	15,06
13368	14,66
13369	14,83
13370	30,11
13371	21,96
13372	23,46
13373	20,66
13374	21,73
13375	19,56
13376	20,38
13377	19,02
13378	19,75
13379	18,36
13380	18,98
13381	18,59
13382	19,25
13383	18,47
13384	19,1
13385	18,04
13386	18,62
13387	17,69
13388	18,22
13389	18,09
13390	18,67
13391	17,69
13392	18,23
13393	18,06
13394	18,64
13395	17,57
13396	18,09
13397	19,02
13398	19,74
13399	18,54
13400	19,19
13401	17,94
13402	18,5
13403	18,15
13404	18,74
13405	18,04
13406	18,61
13407	17,65
13408	18,17
13409	17,32
13410	17,81
13411	17,69
13412	18,22
13413	17,33
13414	17,82
13415	17,67
13416	18,2
13417	17,21
13418	17,69
13419	20,18
13420	21,14
13421	17,84
13422	18,39
13423	19,58
13424	20,4
13425	18,83
13426	19,52
13427	19,09
13428	19,83
13429	24,4
13430	20,45
13431	19,58
13432	19,7
13433	18,11
13434	18,2
13435	16,91
13436	16,97
13437	16,33
13438	16,39
13439	15,62
13440	15,67
13441	15,87
13442	15,92
13443	15,74
13444	15,79
13445	15,29
13446	15,33
13447	14,91
13448	14,96
13449	15,34
13450	15,38
13451	14,92
13452	14,96
13453	15,31
13454	15,36
13455	14,79
13456	14,83
13457	16,33
13458	16,39
13459	15,82
13460	15,87
13461	15,18
13462	15,22
13463	15,4
13464	15,45
13465	15,28
13466	15,33
13467	14,87
13468	14,91
13469	14,53
13470	14,57
13471	14,92
13472	14,96
13473	14,53
13474	14,57
13475	14,89
13476	14,94
13477	14,42
13478	14,45
13479	17,59
13480	17,67
13481	15,07
13482	15,12
13483	16,93
13484	16,99
13485	16,13
13486	16,18
13487	16,4
13488	16,46
13489	22,14
13490	21,86
13491	20,7
13492	18,78
13493	18,89
13494	17,52
13495	17,49
13496	16,45
13497	16,84
13498	15,93
13499	16,06
13500	15,27
13501	16,33
13502	15,5
13503	16,19
13504	15,38
13505	15,69
13506	14,96
13507	15,29
13508	14,61
13509	15,75
13510	15,01
13511	15,29
13512	14,62
13513	15,72
13514	14,98
13515	15,15
13516	14,5
13517	16,84
13518	15,92
13519	16,27
13520	15,45
13521	15,57
13522	14,86
13523	15,82
13524	15,07
13525	15,69
13526	14,96
13527	15,24
13528	14,57
13529	14,87
13530	14,25
13531	15,29
13532	14,61
13533	14,88
13534	14,25
13535	15,26
13536	14,59
13537	14,75
13538	14,14
13539	18,27
13540	17,06
13541	15,46
13542	14,76
13543	17,51
13544	16,47
13545	16,61
13546	15,74
13547	16,92
13548	15,99
13549	27,76
13550	18,85
13551	17,58
13552	16,49
13553	15,96
13554	15,3
13555	15,54
13556	15,41
13557	14,99
13558	14,64
13559	15,04
13560	14,65
13561	15,01
13562	14,52
13563	15,96
13564	15,49
13565	14,88
13566	15,1
13567	14,99
13568	14,6
13569	14,27
13570	14,64
13571	14,28
13572	14,62
13573	14,17
13574	17,11
13575	14,79
13576	16,51
13577	15,77
13578	16,03
13579	21,53
13580	26,84
13581	22,79
13582	21,27
13583	20,03
13584	19,44
13585	18,72
13586	18,97
13587	18,84
13588	18,38
13589	18,0
13590	18,43
13591	18,01
13592	18,4
13593	17,87
13594	19,44
13595	18,92
13596	18,26
13597	18,49
13598	18,37
13599	17,95
13600	17,61
13601	18,0
13602	17,61
13603	17,98
13604	17,49
13605	20,73
13606	18,16
13607	20,05
13608	19,23
13609	19,52
13610	26,43
13611	26,11
13612	19,13
13613	17,78
13614	16,65
13615	16,11
13616	15,43
13617	15,67
13618	15,54
13619	15,11
13620	14,75
13621	15,16
13622	14,75
13623	15,13
13624	14,63
13625	16,1
13626	15,62
13627	15,0
13628	15,22
13629	15,1
13630	14,71
13631	14,37
13632	14,75
13633	14,38
13634	14,73
13635	14,27
13636	17,29
13637	14,9
13638	16,67
13639	15,91
13640	16,18
13641	22,05
